exchange,symbol,best_bid,best_bid_volume,best_ask,best_ask_volume,timestamp
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18130000,2025-07-16T07:17:02.116744Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:02.205243Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18130000,2025-07-16T07:17:02.232150Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:02.301101Z
GMO,BTC_JPY,17559530,0.00300000,17563576,0.20000000,2025-07-16T07:17:02.358694Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18130000,2025-07-16T07:17:02.400938Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:02.450378Z
GMO,BTC,17582400,0.10000000,17584301,0.03000000,2025-07-16T07:17:02.568116Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:02.596897Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18130000,2025-07-16T07:17:02.632429Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:02.736044Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18020000,2025-07-16T07:17:02.751906Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:02.876095Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18020000,2025-07-16T07:17:02.883262Z
GMO,BTC_JPY,17559530,0.00300000,17563576,0.20000000,2025-07-16T07:17:02.883276Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:02.987713Z
BITFLYER,BTC_JPY,17584545,0.02000000,17588888,0.18020000,2025-07-16T07:17:03.019744Z
GMO,BTC,17582366,0.00500000,17584300,0.03000000,2025-07-16T07:17:03.073832Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.094842Z
BITFLYER,BTC_JPY,17585091,0.01092534,17588888,0.18020000,2025-07-16T07:17:03.118009Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.211923Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.359791Z
GMO,BTC_JPY,17559530,0.00300000,17563576,0.20000000,2025-07-16T07:17:03.380345Z
BITFLYER,BTC_JPY,17585091,0.01092534,17588888,0.18020000,2025-07-16T07:17:03.424481Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.474057Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:03.532772Z
GMO,BTC,17582450,0.10000000,17584299,0.03000000,2025-07-16T07:17:03.579457Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.583912Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:03.634971Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.709458Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.819326Z
GMO,BTC_JPY,17559530,0.00300000,17563576,0.20000000,2025-07-16T07:17:03.887003Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:03.985461Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:04.072866Z
GMO,BTC,17582450,0.10000000,17584298,0.03000000,2025-07-16T07:17:04.086491Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.094688Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.205585Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:04.205891Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.298692Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:04.319971Z
GMO,BTC_JPY,17559530,0.00300000,17565684,0.00500000,2025-07-16T07:17:04.396511Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.444733Z
BITFLYER,BTC_JPY,17585094,0.02000000,17588888,0.18020000,2025-07-16T07:17:04.444848Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.537540Z
GMO,BTC,17582450,0.10000000,17584298,0.03000000,2025-07-16T07:17:04.586573Z
BITFLYER,BTC_JPY,17585855,0.01092534,17588888,0.18020000,2025-07-16T07:17:04.587879Z
BITFLYER,BTC_JPY,17585855,0.01092534,17588888,0.18020000,2025-07-16T07:17:04.587954Z
BITFLYER,FX_BTC_JPY,17562780,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.646691Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:04.727262Z
BITFLYER,BTC_JPY,17585855,0.01092534,17588888,0.18020000,2025-07-16T07:17:04.727415Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:04.779761Z
BITFLYER,BTC_JPY,17585855,0.01092534,17588888,0.18020000,2025-07-16T07:17:04.846048Z
BITFLYER,FX_BTC_JPY,17562781,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.883386Z
GMO,BTC_JPY,17559530,0.00300000,17564969,0.02000000,2025-07-16T07:17:04.897651Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:04.954223Z
BITFLYER,FX_BTC_JPY,17562781,0.00100000,17564534,0.02000000,2025-07-16T07:17:04.988798Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:05.069904Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:05.158228Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:05.224753Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:05.236137Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:05.354026Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:05.354194Z
GMO,BTC_JPY,17559530,0.00300000,17564958,0.01000000,2025-07-16T07:17:05.399254Z
BITFLYER,FX_BTC_JPY,17562779,0.47900000,17564534,0.02000000,2025-07-16T07:17:05.454826Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:05.480414Z
GMO,BTC_JPY,17559530,0.00300000,17564958,0.01000000,2025-07-16T07:17:05.549081Z
GMO,BTC,17582450,0.10000000,17584297,0.03000000,2025-07-16T07:17:05.560715Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:05.581638Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:05.625681Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:05.739791Z
GMO,BTC_JPY,17559530,0.00300000,17564958,0.01000000,2025-07-16T07:17:06.081099Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.081128Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.081275Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.081317Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.081357Z
GMO,BTC,17582450,0.10000000,17584297,0.03000000,2025-07-16T07:17:06.101254Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.109233Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.152309Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.208990Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.303337Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.343232Z
GMO,BTC_JPY,17560451,0.02000000,17564969,0.02000000,2025-07-16T07:17:06.407226Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.416274Z
BITFLYER,FX_BTC_JPY,17562788,0.02000000,17564534,0.02000000,2025-07-16T07:17:06.454890Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.552303Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:06.584664Z
GMO,BTC,17582051,0.05000000,17584296,0.03000000,2025-07-16T07:17:06.610540Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.681021Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:06.686043Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:06.838541Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.845603Z
GMO,BTC_JPY,17560451,0.02000000,17564968,0.30300000,2025-07-16T07:17:06.912703Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:06.955508Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:06.987545Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:07.116884Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.116959Z
GMO,BTC,17584128,0.00500000,17584296,0.03000000,2025-07-16T07:17:07.126492Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:07.211817Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.223197Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.354576Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.364790Z
GMO,BTC_JPY,17560451,0.02000000,17565683,0.02000000,2025-07-16T07:17:07.415198Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.449936Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.537930Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.594692Z
GMO,BTC,17584128,0.00500000,17587102,0.03000000,2025-07-16T07:17:07.618370Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.644865Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.687520Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.768073Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.791076Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:07.917701Z
GMO,BTC_JPY,17560451,0.02000000,17565672,0.01000000,2025-07-16T07:17:07.922730Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:07.929701Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.075984Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.076061Z
GMO,BTC,17584128,0.00500000,17587101,0.03000000,2025-07-16T07:17:08.123552Z
BITFLYER,FX_BTC_JPY,17562987,0.00100000,17564534,0.02000000,2025-07-16T07:17:08.180041Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.195241Z
BITFLYER,FX_BTC_JPY,17562987,0.00100000,17564534,0.02000000,2025-07-16T07:17:08.296133Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.315459Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.420400Z
GMO,BTC_JPY,17560451,0.02000000,17565205,0.02000000,2025-07-16T07:17:08.428520Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.502019Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.561280Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.619689Z
GMO,BTC,17586350,0.05000000,17587101,0.03000000,2025-07-16T07:17:08.645604Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.780155Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.780285Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.781228Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.864071Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.895845Z
GMO,BTC_JPY,17560451,0.02000000,17565683,0.02000000,2025-07-16T07:17:08.934568Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:08.986039Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:08.988069Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:09.097389Z
GMO,BTC,17586350,0.05000000,17587100,0.03000000,2025-07-16T07:17:09.130566Z
BITFLYER,BTC_JPY,17585858,0.02000000,17588888,0.18020000,2025-07-16T07:17:09.143780Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:09.233525Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.255840Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:09.354346Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.412916Z
BITFLYER,FX_BTC_JPY,17562986,0.07960008,17564534,0.02000000,2025-07-16T07:17:09.444604Z
GMO,BTC_JPY,17560451,0.02000000,17565682,0.30300000,2025-07-16T07:17:09.444766Z
BITFLYER,FX_BTC_JPY,17562987,0.00100000,17564534,0.02000000,2025-07-16T07:17:09.552216Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.554770Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.603198Z
GMO,BTC,17586350,0.05000000,17587099,0.03000000,2025-07-16T07:17:09.641488Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.676645Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:09.745049Z
BITFLYER,FX_BTC_JPY,17562788,0.00907615,17564534,0.02000000,2025-07-16T07:17:09.746527Z
BITFLYER,BTC_JPY,17586863,0.01092534,17588888,0.18469000,2025-07-16T07:17:09.811136Z
BITFLYER,FX_BTC_JPY,17562789,0.07960008,17564534,0.02000000,2025-07-16T07:17:09.863481Z
BITFLYER,BTC_JPY,17585200,0.28830000,17588888,0.18469000,2025-07-16T07:17:09.937377Z
GMO,BTC_JPY,17560451,0.02000000,17565128,0.02000000,2025-07-16T07:17:09.950665Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:09.959739Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.042474Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.095628Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.158121Z
GMO,BTC,17586350,0.05000000,17587098,0.03000000,2025-07-16T07:17:10.158340Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.180339Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.276835Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.318296Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.376720Z
GMO,BTC_JPY,17560451,0.02000000,17565128,0.02000000,2025-07-16T07:17:10.446628Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.456009Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.512813Z
GMO,BTC_JPY,17560451,0.02000000,17565128,0.02000000,2025-07-16T07:17:10.621804Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.634692Z
GMO,BTC,17586350,0.05000000,17587097,0.03000000,2025-07-16T07:17:10.638967Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.653721Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.748926Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.782796Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:10.879849Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:10.937491Z
GMO,BTC_JPY,17560451,0.02000000,17565128,0.02000000,2025-07-16T07:17:10.955418Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:11.032002Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:11.050069Z
GMO,BTC,17586350,0.05000000,17587097,0.03000000,2025-07-16T07:17:11.156353Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:11.177798Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:11.281399Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:11.285921Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:11.402566Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:11.412518Z
GMO,BTC_JPY,17560451,0.02000000,17566294,0.00300000,2025-07-16T07:17:11.458092Z
BITFLYER,FX_BTC_JPY,17562789,0.08060008,17564534,0.02000000,2025-07-16T07:17:11.527563Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:11.550523Z
BITFLYER,FX_BTC_JPY,17562814,0.02000000,17564534,0.02000000,2025-07-16T07:17:11.649875Z
BITFLYER,FX_BTC_JPY,17562814,0.02000000,17564534,0.02000000,2025-07-16T07:17:11.788027Z
BITFLYER,FX_BTC_JPY,17562814,0.02000000,17564534,0.02000000,2025-07-16T07:17:11.853383Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:11.913286Z
GMO,BTC_JPY,17560462,0.00500000,17565849,0.02000000,2025-07-16T07:17:11.959097Z
BITFLYER,FX_BTC_JPY,17563214,0.01000000,17564534,0.02000000,2025-07-16T07:17:11.975585Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:12.012019Z
BITFLYER,FX_BTC_JPY,17563214,0.01000000,17564534,0.02000000,2025-07-16T07:17:12.078775Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:12.157248Z
GMO,BTC,17586350,0.05000000,17587096,0.03000000,2025-07-16T07:17:12.180162Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.202660Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:12.281147Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.359876Z
GMO,BTC_JPY,17560463,0.00300000,17565848,0.02000000,2025-07-16T07:17:12.475334Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.487664Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:12.529385Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.599577Z
GMO,BTC,17586350,0.05000000,17587096,0.03000000,2025-07-16T07:17:12.672088Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.700773Z
BITFLYER,FX_BTC_JPY,17563215,0.07729456,17564534,0.02000000,2025-07-16T07:17:12.805819Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:12.930367Z
BITFLYER,FX_BTC_JPY,17563615,0.01000000,17564534,0.02000000,2025-07-16T07:17:12.965133Z
GMO,BTC_JPY,17561014,0.02000000,17566288,0.01000000,2025-07-16T07:17:12.967060Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:13.055010Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.135895Z
GMO,BTC,17586350,0.05000000,17587095,0.03000000,2025-07-16T07:17:13.179232Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:13.250660Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.250751Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.364665Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:13.364862Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.449661Z
BITFLYER,BTC_JPY,17586273,0.01092534,17588888,0.18469000,2025-07-16T07:17:13.481556Z
GMO,BTC_JPY,17561041,0.02000000,17566076,0.01000000,2025-07-16T07:17:13.495467Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.551787Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.679594Z
GMO,BTC,17586350,0.05000000,17587095,0.03000000,2025-07-16T07:17:13.686210Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.784347Z
BITFLYER,BTC_JPY,17584917,0.01000000,17588888,0.18469000,2025-07-16T07:17:13.867973Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.889205Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:13.994823Z
GMO,BTC_JPY,17561052,0.00500000,17566076,0.01000000,2025-07-16T07:17:14.006756Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.099629Z
BITFLYER,BTC_JPY,17586748,0.01092534,17588888,0.18469000,2025-07-16T07:17:14.130931Z
GMO,BTC,17586350,0.05000000,17587094,0.03000000,2025-07-16T07:17:14.195249Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.200039Z
BITFLYER,BTC_JPY,17586748,0.01092534,17588888,0.18469000,2025-07-16T07:17:14.263023Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.322388Z
BITFLYER,BTC_JPY,17586748,0.01092534,17588888,0.18469000,2025-07-16T07:17:14.417482Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.431040Z
GMO,BTC_JPY,17561063,0.00500000,17566277,0.01000000,2025-07-16T07:17:14.499213Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.554314Z
BITFLYER,BTC_JPY,17585100,0.28830000,17588888,0.18469000,2025-07-16T07:17:14.599644Z
BITFLYER,BTC_JPY,17585100,0.28830000,17588888,0.18469000,2025-07-16T07:17:14.599766Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.679317Z
GMO,BTC,17586350,0.05000000,17587094,0.03000000,2025-07-16T07:17:14.697957Z
BITFLYER,BTC_JPY,17585100,0.28830000,17588888,0.18469000,2025-07-16T07:17:14.702472Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.744787Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:14.795530Z
BITFLYER,BTC_JPY,17587489,0.01092534,17588888,0.18469000,2025-07-16T07:17:14.816444Z
BITFLYER,BTC_JPY,17587489,0.01092534,17588888,0.18469000,2025-07-16T07:17:14.967032Z
GMO,BTC_JPY,17561074,0.00500000,17566065,0.01000000,2025-07-16T07:17:15.006126Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.056652Z
BITFLYER,BTC_JPY,17587489,0.01092534,17588888,0.18469000,2025-07-16T07:17:15.101049Z
GMO,BTC,17586350,0.05000000,17587093,0.03000000,2025-07-16T07:17:15.207047Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.207152Z
BITFLYER,BTC_JPY,17587489,0.01092534,17588888,0.18469000,2025-07-16T07:17:15.248869Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.319697Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.444949Z
BITFLYER,BTC_JPY,17587489,0.01092534,17588888,0.18469000,2025-07-16T07:17:15.471465Z
GMO,BTC_JPY,17560678,0.02000000,17566065,0.01000000,2025-07-16T07:17:15.513950Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.539640Z
BITFLYER,FX_BTC_JPY,17563616,0.00100000,17564534,0.02000000,2025-07-16T07:17:15.688437Z
GMO,BTC_JPY,17560678,0.02000000,17566065,0.01000000,2025-07-16T07:17:15.703839Z
GMO,BTC,17586350,0.05000000,17587093,0.03000000,2025-07-16T07:17:15.721489Z
GMO,BTC,17586350,0.05000000,17587093,0.03000000,2025-07-16T07:17:15.733788Z
BITFLYER,BTC_JPY,17585100,0.28830000,17588888,0.18469000,2025-07-16T07:17:15.855866Z
