exchange,symbol,ts,bid1,bid1vol,bid2,bid2vol,bid3,bid3vol,bid4,bid4vol,bid5,bid5vol,bid6,bid6vol,bid7,bid7vol,bid8,bid8vol,ask1,ask1vol,ask2,ask2vol,ask3,ask3vol,ask4,ask4vol,ask5,ask5vol,ask6,ask6vol,ask7,ask7vol,ask8,ask8vol
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:50.950706Z,17572825,0.06993750,17572582,0.07100000,17572443,0.05000000,17572436,0.05170516,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575269,0.00600000,17575763,0.02000000,17576120,0.05018665,17576475,0.01000000,17576487,0.11456002,17577409,0.05000000,17577416,0.01000000,17577417,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.069557Z,17572825,0.06993750,17572582,0.07100000,17572443,0.05000000,17572436,0.05170516,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576120,0.05018665,17576475,0.01000000,17576487,0.11456002,17577409,0.05000000,17577416,0.01000000
GMO,BTC_JPY,2025-07-16T05:16:51.171562Z,17567787,0.00300000,17567786,0.02000000,17567225,0.07000000,17567034,0.01000000,17566952,0.00100000,17566786,0.01300000,17566625,0.01800000,17565585,0.02000000,17572754,0.00900000,17574500,0.00800000,17574730,0.01600000,17575467,0.02000000,17575668,0.02000000,17575669,0.01600000,17575683,0.01000000,17576182,0.00500000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.171599Z,17572825,0.06993750,17572582,0.07100000,17572443,0.05000000,17572436,0.05170516,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576120,0.05018665,17576475,0.01000000,17576487,0.11456002,17577409,0.05000000,17577416,0.01000000
GMO,BTC,2025-07-16T05:16:51.269802Z,17592493,0.03028000,17589999,0.05000000,17586849,0.03521000,17583416,0.03000000,17582002,0.05000000,17581964,0.38604000,17578576,0.03413000,17576659,0.00300000,17593699,0.08806000,17593738,0.03000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000,17597250,0.03870000,17598039,0.01479000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.278530Z,17572825,0.06993750,17572582,0.07100000,17572443,0.05000000,17572436,0.05170516,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576120,0.05018665,17576475,0.01000000,17576487,0.11456002,17577409,0.05000000,17577417,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:16:51.335596Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583093,0.10000000,17582821,0.02730839,17590479,0.03428494,17590480,0.02100000,17590482,0.03000000,17590484,0.00966210,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.428225Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575220,0.01250000,17575268,0.00100000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576475,0.01000000,17576481,0.05171659,17576487,0.11456002
BITFLYER,BTC_JPY,2025-07-16T05:16:51.459123Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02684947,17583093,0.10000000,17590479,0.03428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.531505Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575220,0.01250000,17575268,0.00100000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576475,0.01000000,17576481,0.05171659,17576487,0.11456002
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.650861Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17572188,0.03000000,17571790,0.02000000,17571709,0.05000000,17575219,0.00100000,17575220,0.01250000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576475,0.01000000,17576481,0.05171659,17576487,0.11456002
GMO,BTC_JPY,2025-07-16T05:16:51.682202Z,17567787,0.00300000,17567786,0.02000000,17567343,0.07000000,17566952,0.00100000,17566787,0.01300000,17566625,0.01800000,17566359,0.01000000,17565215,0.00100000,17572754,0.00900000,17574500,0.00800000,17574730,0.01600000,17575461,0.01000000,17575467,0.02000000,17575668,0.02000000,17575669,0.01600000,17576075,0.01000000
BITFLYER,BTC_JPY,2025-07-16T05:16:51.758593Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02684947,17583093,0.10000000,17590479,0.03428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
GMO,BTC,2025-07-16T05:16:51.773190Z,17592493,0.03028000,17589999,0.05000000,17587013,0.01000000,17586849,0.04421000,17583417,0.03000000,17582002,0.05000000,17581964,0.38604000,17578576,0.03413000,17593650,0.20000000,17593698,0.03000000,17593699,0.03900000,17594090,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000,17597250,0.03870000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.859383Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571442,0.01000000,17575219,0.00100000,17575220,0.01250000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576475,0.01000000,17576481,0.05171659,17576487,0.11456002
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:51.994892Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571442,0.01000000,17575219,0.00100000,17575220,0.01250000,17575269,0.00600000,17575763,0.02000000,17576087,0.01000000,17576475,0.01000000,17576481,0.05171659,17576487,0.11456002
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.129829Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572416,0.03000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17575219,0.00100000,17575220,0.01250000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577409,0.05000000
GMO,BTC_JPY,2025-07-16T05:16:52.193199Z,17567787,0.00300000,17567786,0.02000000,17567343,0.07000000,17566952,0.00100000,17566825,0.01000000,17566787,0.01300000,17566625,0.01800000,17565507,0.02000000,17572754,0.00900000,17574500,0.00800000,17574729,0.02000000,17574730,0.01600000,17575461,0.01000000,17575467,0.02000000,17575669,0.01600000,17576075,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.236020Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571442,0.01000000,17575219,0.00100000,17575220,0.01250000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000
GMO,BTC,2025-07-16T05:16:52.281522Z,17592493,0.03028000,17589999,0.05000000,17587013,0.01000000,17586849,0.04421000,17583418,0.03000000,17582002,0.05000000,17581964,0.38604000,17577491,0.03413000,17593649,0.09806000,17593650,0.20000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000,17597250,0.03870000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.366573Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571442,0.01000000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577409,0.05000000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.516800Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571442,0.01000000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577409,0.05000000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.664691Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577409,0.05000000,17577417,0.00100000
GMO,BTC_JPY,2025-07-16T05:16:52.688917Z,17567787,0.00300000,17567786,0.02000000,17567382,0.07000000,17566952,0.00100000,17566787,0.01300000,17566625,0.01800000,17566480,0.01000000,17565359,0.02000000,17572754,0.00900000,17574500,0.00800000,17574729,0.02000000,17574730,0.01600000,17575461,0.01000000,17575467,0.02000000,17575669,0.01600000,17575678,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.770049Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17575269,0.00600000,17575762,0.06500000,17575763,0.02000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577409,0.05000000,17577417,0.00100000
GMO,BTC,2025-07-16T05:16:52.784784Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583419,0.03000000,17582002,0.05000000,17581964,0.38604000,17593647,0.02900000,17593648,0.03000000,17593650,0.20000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.871913Z,17572825,0.06993750,17572817,0.05012569,17572582,0.07100000,17572443,0.05000000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17575269,0.00600000,17575762,0.06500000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577409,0.05000000,17577417,0.00100000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:52.978395Z,17572825,0.04993750,17572817,0.05012569,17572582,0.07100000,17572235,0.02000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575269,0.00600000,17575762,0.06500000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
BITFLYER,BTC_JPY,2025-07-16T05:16:52.984925Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583093,0.10000000,17582821,0.02710909,17590479,0.03428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,BTC_JPY,2025-07-16T05:16:53.097259Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583093,0.10000000,17582821,0.02710909,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.141328Z,17572825,0.04993750,17572817,0.05012569,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17575269,0.00600000,17575762,0.06500000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
GMO,BTC_JPY,2025-07-16T05:16:53.190431Z,17567804,0.00500000,17567787,0.00300000,17567383,0.02000000,17567382,0.07000000,17566952,0.00100000,17566787,0.01300000,17566625,0.01800000,17566480,0.01000000,17572754,0.00900000,17574500,0.00800000,17574729,0.02000000,17574730,0.01600000,17575461,0.01000000,17575467,0.02000000,17575669,0.01600000,17575678,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.275557Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575075,0.00561071,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000,17577417,0.00100000
GMO,BTC,2025-07-16T05:16:53.302892Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583419,0.03000000,17582002,0.05000000,17581964,0.38604000,17593600,0.20000000,17593646,0.03000000,17593647,0.00100000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.404723Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575075,0.00561071,17575268,0.00100000,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.513875Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575075,0.00561071,17575268,0.00100000,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17576481,0.05171659,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.647943Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571790,0.02000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17576481,0.05171659
GMO,BTC_JPY,2025-07-16T05:16:53.695677Z,17567804,0.00500000,17567787,0.00300000,17567383,0.02000000,17567255,0.07000000,17566952,0.00100000,17566804,0.01300000,17566625,0.01800000,17566046,0.01000000,17572754,0.00900000,17574500,0.00800000,17574729,0.02000000,17574730,0.01600000,17575171,0.01000000,17575461,0.01000000,17575467,0.02000000,17575669,0.01600000
GMO,BTC,2025-07-16T05:16:53.717793Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583420,0.03000000,17582002,0.05000000,17581964,0.38604000,17593599,0.09806000,17593600,0.20000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000,17597250,0.03870000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.749161Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17570519,0.00728857,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17576481,0.05171659
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.854399Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17570519,0.00728857,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:53.959885Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576468,0.05000000,17576475,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.098580Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576468,0.05000000,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.201121Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576468,0.05000000,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.201121Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576468,0.05000000,17577408,0.01000000
GMO,BTC_JPY,2025-07-16T05:16:54.201144Z,17567804,0.00500000,17567787,0.00300000,17567383,0.02000000,17567255,0.07000000,17566952,0.00100000,17566625,0.01800000,17566304,0.01300000,17566046,0.01000000,17572754,0.00900000,17574500,0.00800000,17574721,0.01000000,17574729,0.02000000,17574730,0.01600000,17575171,0.01000000,17575467,0.02000000,17575669,0.01600000
GMO,BTC,2025-07-16T05:16:54.310489Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583420,0.03000000,17582002,0.05000000,17581964,0.38604000,17593550,0.10000000,17593598,0.03000000,17593599,0.02900000,17593600,0.10000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.321435Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570530,0.01000000,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576468,0.05000000,17577408,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.432189Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17570519,0.00728857,17575074,0.00100000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17575498,0.05101072,17575762,0.06500000,17576462,0.01000000,17576468,0.05000000
BITFLYER,BTC_JPY,2025-07-16T05:16:54.503134Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583093,0.10000000,17582821,0.02710909,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.546820Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571797,0.05000000,17571709,0.05000000,17571415,0.01000000,17575075,0.00561071,17575260,0.01250000,17575269,0.00600000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.675826Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575075,0.00561071,17575269,0.00600000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
GMO,BTC_JPY,2025-07-16T05:16:54.706714Z,17567804,0.00500000,17567787,0.00300000,17567262,0.01000000,17567256,0.02000000,17567255,0.07000000,17566952,0.00100000,17566804,0.01300000,17566625,0.01800000,17572753,0.02000000,17572754,0.00900000,17574500,0.00800000,17574730,0.01600000,17575170,0.02000000,17575431,0.01000000,17575467,0.02000000,17575669,0.01600000
BITFLYER,BTC_JPY,2025-07-16T05:16:54.760706Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02608553,17583093,0.10000000,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.811944Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575075,0.00561071,17575269,0.00600000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
GMO,BTC,2025-07-16T05:16:54.815501Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583421,0.03000000,17582002,0.05000000,17581964,0.38604000,17593549,0.06806000,17593550,0.20000000,17593598,0.03000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:54.957535Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575074,0.00100000,17575075,0.00561071,17575269,0.00600000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.108519Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575074,0.00100000,17575075,0.00561071,17576431,0.01000000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250
BITFLYER,BTC_JPY,2025-07-16T05:16:55.118952Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02608553,17583093,0.10000000,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.213011Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575074,0.00100000,17575075,0.00561071,17576431,0.01000000,17576462,0.01000000,17576468,0.05000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250
GMO,BTC_JPY,2025-07-16T05:16:55.213053Z,17568463,0.02000000,17567804,0.00500000,17567787,0.00300000,17567652,0.07000000,17567339,0.01000000,17567262,0.01000000,17566952,0.00100000,17566804,0.01300000,17572753,0.02000000,17573927,0.00900000,17574500,0.00800000,17574730,0.01600000,17575430,0.02000000,17575467,0.02000000,17575669,0.01600000,17575995,0.01000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.317282Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575074,0.00100000,17575075,0.00561071,17575499,0.00600000,17576431,0.01000000,17576462,0.01000000,17576468,0.05000000,17577406,0.01000000,17577407,0.06500000
GMO,BTC,2025-07-16T05:16:55.321066Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17587013,0.01000000,17586849,0.00900000,17583421,0.03000000,17582002,0.05000000,17581964,0.38604000,17593500,0.10000000,17593549,0.09806000,17593550,0.10000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000
BITFLYER,BTC_JPY,2025-07-16T05:16:55.356746Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02608553,17583093,0.10000000,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.421389Z,17572825,0.04993750,17572582,0.07100000,17572492,0.03000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571797,0.05000000,17571709,0.05000000,17575075,0.00561071,17575499,0.00600000,17576431,0.01000000,17576462,0.01000000,17576468,0.05000000,17577406,0.01000000,17577407,0.06500000,17577417,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:16:55.461718Z,17586958,0.00126267,17584292,0.00372248,17583439,0.02000000,17583436,0.09075942,17583435,0.30000000,17583400,0.26090000,17583094,0.02608553,17583093,0.10000000,17590479,0.02428494,17590480,0.02100000,17590482,0.03000000,17590500,0.57660000,17590845,0.05000000,17590888,0.60000000,17591360,0.02100000,17592527,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.556295Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571709,0.05000000,17571415,0.01000000,17570520,0.01000000,17575075,0.00561071,17575499,0.00600000,17576431,0.01000000,17576462,0.01000000,17577406,0.01000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.685604Z,17572825,0.04993750,17572582,0.07100000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571709,0.05000000,17571415,0.01000000,17570520,0.01000000,17575499,0.00600000,17576431,0.01000000,17576462,0.01000000,17577406,0.01000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
GMO,BTC_JPY,2025-07-16T05:16:55.717032Z,17567659,0.01000000,17567649,0.07000000,17567263,0.02000000,17567234,0.01000000,17566952,0.00100000,17566713,0.01300000,17566625,0.01800000,17565964,0.02000000,17572753,0.02000000,17573927,0.00900000,17574500,0.00800000,17574730,0.01600000,17575430,0.02000000,17575467,0.02000000,17575669,0.01600000,17576231,0.00500000
BITFLYER,FX_BTC_JPY,2025-07-16T05:16:55.772514Z,17572825,0.04993750,17572582,0.07100000,17572242,0.05000000,17572235,0.02000000,17571849,0.05207486,17571806,0.02000000,17571709,0.05000000,17571415,0.01000000,17575499,0.00600000,17575709,0.02000000,17576431,0.01000000,17577406,0.01000000,17577407,0.06500000,17577417,0.00100000,17577418,0.17006250,17577466,0.05338420
GMO,BTC,2025-07-16T05:16:55.822816Z,17592493,0.03028000,17589999,0.05000000,17587014,0.03521000,17583422,0.03000000,17582002,0.05000000,17581964,0.38604000,17577030,0.03413000,17576659,0.00300000,17593499,0.06806000,17593500,0.20000000,17593548,0.03000000,17593699,0.02000000,17594880,0.50000000,17595371,0.05000000,17595610,0.02100000,17596596,0.02957000
